"Event","Year","Character","Value","Rate","Type","Count"
"Hepatitis C","2014","Area","Ohio","3.78","Death","567"
"Hepatitis C","2015","Area","Ohio","3.7","Death","559"
"Hepatitis C","2016","Area","Ohio","3.58","Death","546"
"Hepatitis C","2017","Area","Ohio","3.48","Death","541"
"Hepatitis C","2018","Area","Ohio","3.16","Death","480"
"Hepatitis C","2019","Area","Ohio","2.9","Death","450"
"Hepatitis C","2020","Area","Ohio","3.11","Death","491"
"Hepatitis C","2021","Area","Ohio","2.55","Death","393"
"Hepatitis C","2022","Area","Ohio","2.46","Death","382"
"Hepatitis C","2023","Area","Ohio","2.32","Death","373"
"Hepatitis C","2011","Area","Oklahoma","8.8","Death","376"
"Hepatitis C","2012","Area","Oklahoma","9.92","Death","439"
"Hepatitis C","2013","Area","Oklahoma","9.58","Death","422"
"Hepatitis C","2014","Area","Oklahoma","11.62","Death","523"
"Hepatitis C","2015","Area","Oklahoma","11.02","Death","510"
"Hepatitis C","2016","Area","Oklahoma","11.46","Death","538"
"Hepatitis C","2017","Area","Oklahoma","11.84","Death","555"
"Hepatitis C","2018","Area","Oklahoma","11","Death","534"
"Hepatitis C","2019","Area","Oklahoma","10.75","Death","533"
"Hepatitis C","2020","Area","Oklahoma","10.28","Death","501"
"Hepatitis C","2021","Area","Oklahoma","11.05","Death","553"
"Hepatitis C","2022","Area","Oklahoma","11.14","Death","558"
"Hepatitis C","2023","Area","Oklahoma","8.87","Death","447"
"Hepatitis C","2011","Area","Oregon","8.82","Death","429"
"Hepatitis C","2012","Area","Oregon","8.94","Death","441"
"Hepatitis C","2013","Area","Oregon","10.64","Death","549"
"Hepatitis C","2014","Area","Oregon","10.79","Death","563"
"Hepatitis C","2015","Area","Oregon","9.68","Death","514"
"Hepatitis C","2016","Area","Oregon","8.9","Death","491"
"Hepatitis C","2017","Area","Oregon","9.24","Death","518"
"Hepatitis C","2018","Area","Oregon","8.03","Death","466"
"Hepatitis C","2019","Area","Oregon","7.26","Death","425"
"Hepatitis C","2020","Area","Oregon","7.41","Death","448"
"Hepatitis C","2021","Area","Oregon","7.59","Death","457"
"Hepatitis C","2022","Area","Oregon","6.74","Death","406"
"Hepatitis C","2023","Area","Oregon","6.71","Death","414"
"Hepatitis C","2011","Area","Pennsylvania","3.58","Death","574"
"Hepatitis C","2012","Area","Pennsylvania","3.93","Death","644"
"Hepatitis C","2013","Area","Pennsylvania","3.77","Death","634"
"Hepatitis C","2014","Area","Pennsylvania","3.73","Death","629"
"Hepatitis C","2015","Area","Pennsylvania","4.18","Death","726"
"Hepatitis C","2016","Area","Pennsylvania","3.28","Death","564"
"Hepatitis C","2017","Area","Pennsylvania","3.15","Death","563"
"Hepatitis C","2018","Area","Pennsylvania","2.37","Death","417"
"Hepatitis C","2019","Area","Pennsylvania","2.48","Death","445"
"Hepatitis C","2020","Area","Pennsylvania","2.39","Death","423"
"Hepatitis C","2021","Area","Pennsylvania","2.56","Death","469"
"Hepatitis C","2022","Area","Pennsylvania","2.24","Death","404"
"Hepatitis C","2023","Area","Pennsylvania","2.41","Death","437"
"Hepatitis C","2011","Area","Rhode Island","5.36","Death","67"
"Hepatitis C","2012","Area","Rhode Island","6.24","Death","82"
"Hepatitis C","2013","Area","Rhode Island","5.57","Death","73"
"Hepatitis C","2014","Area","Rhode Island","7.7","Death","104"
"Hepatitis C","2015","Area","Rhode Island","7.26","Death","97"
"Hepatitis C","2016","Area","Rhode Island","6.57","Death","89"
"Hepatitis C","2017","Area","Rhode Island","5.15","Death","76"
"Hepatitis C","2018","Area","Rhode Island","6.37","Death","91"
"Hepatitis C","2019","Area","Rhode Island","3.79","Death","57"
"Hepatitis C","2020","Area","Rhode Island","3.5","Death","51"
"Hepatitis C","2021","Area","Rhode Island","3.33","Death","53"
"Hepatitis C","2022","Area","Rhode Island","2.66","Death","38"
"Hepatitis C","2023","Area","Rhode Island","2.74","Death","43"
"Hepatitis C","2011","Area","South Carolina","4.78","Death","269"
"Hepatitis C","2012","Area","South Carolina","4.67","Death","270"
"Hepatitis C","2013","Area","South Carolina","4.99","Death","293"
"Hepatitis C","2014","Area","South Carolina","4.38","Death","271"
"Hepatitis C","2015","Area","South Carolina","4.67","Death","294"
"Hepatitis C","2016","Area","South Carolina","4.51","Death","299"
"Hepatitis C","2017","Area","South Carolina","4.51","Death","302"
"Hepatitis C","2018","Area","South Carolina","3.7","Death","259"
"Hepatitis C","2019","Area","South Carolina","3.09","Death","220"
"Hepatitis C","2020","Area","South Carolina","3.27","Death","240"
"Hepatitis C","2021","Area","South Carolina","3.52","Death","257"
"Hepatitis C","2022","Area","South Carolina","3.21","Death","238"
"Hepatitis C","2023","Area","South Carolina","2.28","Death","179"
"Hepatitis C","2011","Area","South Dakota","3.33","Death","30"
"Hepatitis C","2012","Area","South Dakota","3.55","Death","34"
"Hepatitis C","2013","Area","South Dakota","2.9","Death","26"
"Hepatitis C","2014","Area","South Dakota","3.18","Death","31"
"Hepatitis C","2015","Area","South Dakota","3.33","Death","35"
"Hepatitis C","2016","Area","South Dakota","3.46","Death","37"
"Hepatitis C","2017","Area","South Dakota","2.56","Death","29"
"Hepatitis C","2018","Area","South Dakota","2.8","Death","30"
"Hepatitis C","2019","Area","South Dakota","2.61","Death","29"
"Hepatitis C","2020","Area","South Dakota","2.82","Death","32"
"Hepatitis C","2021","Area","South Dakota","3.14","Death","35"
"Hepatitis C","2022","Area","South Dakota","3.5","Death","41"
"Hepatitis C","2023","Area","South Dakota","2.67","Death","30"
"Hepatitis C","2011","Area","Tennessee","7.32","Death","560"
"Hepatitis C","2012","Area","Tennessee","7.01","Death","542"
"Hepatitis C","2013","Area","Tennessee","6.83","Death","534"
"Hepatitis C","2014","Area","Tennessee","6.83","Death","554"
"Hepatitis C","2015","Area","Tennessee","7.27","Death","592"
"Hepatitis C","2016","Area","Tennessee","5.89","Death","482"
"Hepatitis C","2017","Area","Tennessee","5.57","Death","469"
"Hepatitis C","2018","Area","Tennessee","6.01","Death","517"
"Hepatitis C","2019","Area","Tennessee","5.77","Death","491"
"Hepatitis C","2020","Area","Tennessee","5.66","Death","491"
"Hepatitis C","2021","Area","Tennessee","5.35","Death","472"
"Hepatitis C","2022","Area","Tennessee","4.85","Death","438"
"Hepatitis C","2023","Area","Tennessee","4.33","Death","399"
"Hepatitis C","2011","Area","Texas","6.62","Death","1,760"
"Hepatitis C","2012","Area","Texas","6.5","Death","1,784"
"Hepatitis C","2013","Area","Texas","6.52","Death","1,843"
"Hepatitis C","2014","Area","Texas","6.41","Death","1,860"
"Hepatitis C","2015","Area","Texas","6.72","Death","1,996"
"Hepatitis C","2016","Area","Texas","6.12","Death","1,886"
"Hepatitis C","2017","Area","Texas","6.03","Death","1,888"
"Hepatitis C","2018","Area","Texas","5.3","Death","1,708"
"Hepatitis C","2019","Area","Texas","4.2","Death","1,383"
"Hepatitis C","2020","Area","Texas","4.15","Death","1,397"
"Hepatitis C","2021","Area","Texas","3.94","Death","1,336"
"Hepatitis C","2022","Area","Texas","3.51","Death","1,201"
"Hepatitis C","2023","Area","Texas","2.88","Death","1,012"
"Hepatitis C","2011","Area","Utah","3.51","Death","89"
"Hepatitis C","2012","Area","Utah","3.74","Death","94"
"Hepatitis C","2013","Area","Utah","2.98","Death","79"
"Hepatitis C","2014","Area","Utah","3.34","Death","91"
"Hepatitis C","2015","Area","Utah","3.47","Death","98"
"Hepatitis C","2016","Area","Utah","2.98","Death","85"
"Hepatitis C","2017","Area","Utah","2.29","Death","68"
"Hepatitis C","2018","Area","Utah","2.59","Death","78"
"Hepatitis C","2019","Area","Utah","2.17","Death","69"
"Hepatitis C","2020","Area","Utah","2.28","Death","73"
"Hepatitis C","2021","Area","Utah","1.57","Death","54"
"Hepatitis C","2022","Area","Utah","1.31","Death","44"
"Hepatitis C","2023","Area","Utah","1.45","Death","51"
"Hepatitis C","2011","Area","Vermont","5.09","Death","43"
"Hepatitis C","2012","Area","Vermont","4.37","Death","38"
"Hepatitis C","2013","Area","Vermont","3.63","Death","34"
"Hepatitis C","2014","Area","Vermont","3.86","Death","33"
"Hepatitis C","2015","Area","Vermont","4.87","Death","43"
"Hepatitis C","2016","Area","Vermont","3.72","Death","35"
"Hepatitis C","2017","Area","Vermont","4.44","Death","40"
"Hepatitis C","2018","Area","Vermont","3.32","Death","30"
"Hepatitis C","2019","Area","Vermont","2.95","Death","30"
"Hepatitis C","2020","Area","Vermont","4.54","Death","37"
"Hepatitis C","2021","Area","Vermont","3.82","Death","32"
"Hepatitis C","2022","Area","Vermont","4.31","Death","37"
"Hepatitis C","2023","Area","Vermont","3.5","Death","31"
"Hepatitis C","2011","Area","Virginia","2.76","Death","269"
"Hepatitis C","2012","Area","Virginia","3.03","Death","298"
"Hepatitis C","2013","Area","Virginia","3.34","Death","339"
"Hepatitis C","2014","Area","Virginia","3.27","Death","335"
"Hepatitis C","2015","Area","Virginia","3.15","Death","330"
"Hepatitis C","2016","Area","Virginia","3.03","Death","327"
"Hepatitis C","2017","Area","Virginia","2.68","Death","290"
"Hepatitis C","2018","Area","Virginia","2.48","Death","272"
"Hepatitis C","2019","Area","Virginia","2.29","Death","249"
"Hepatitis C","2020","Area","Virginia","2.62","Death","293"
"Hepatitis C","2021","Area","Virginia","2.68","Death","300"
"Hepatitis C","2022","Area","Virginia","2.62","Death","298"
"Hepatitis C","2023","Area","Virginia","2.06","Death","243"
"Hepatitis C","2011","Area","Washington","7.07","Death","574"
"Hepatitis C","2012","Area","Washington","7.17","Death","603"
"Hepatitis C","2013","Area","Washington","6.79","Death","592"
"Hepatitis C","2014","Area","Washington","7.21","Death","644"
"Hepatitis C","2015","Area","Washington","7.06","Death","651"
"Hepatitis C","2016","Area","Washington","5.53","Death","517"
"Hepatitis C","2017","Area","Washington","5.46","Death","528"
"Hepatitis C","2018","Area","Washington","4.76","Death","466"
"Hepatitis C","2019","Area","Washington","4.43","Death","441"
"Hepatitis C","2020","Area","Washington","4.32","Death","444"
"Hepatitis C","2021","Area","Washington","4.67","Death","480"
"Hepatitis C","2022","Area","Washington","4.13","Death","430"
"Hepatitis C","2023","Area","Washington","3.78","Death","405"
"Hepatitis C","2011","Area","West Virginia","4.34","Death","101"
"Hepatitis C","2012","Area","West Virginia","4.72","Death","112"
"Hepatitis C","2013","Area","West Virginia","4.35","Death","104"
"Hepatitis C","2014","Area","West Virginia","4.72","Death","110"
"Hepatitis C","2015","Area","West Virginia","4.65","Death","107"
"Hepatitis C","2016","Area","West Virginia","4.85","Death","118"
"Hepatitis C","2017","Area","West Virginia","4.94","Death","116"
"Hepatitis C","2018","Area","West Virginia","4.9","Death","108"
"Hepatitis C","2019","Area","West Virginia","4.92","Death","108"
"Hepatitis C","2020","Area","West Virginia","5.64","Death","112"
"Hepatitis C","2021","Area","West Virginia","6.65","Death","135"
"Hepatitis C","2022","Area","West Virginia","5.14","Death","112"
"Hepatitis C","2023","Area","West Virginia","4","Death","85"
"Hepatitis C","2011","Area","Wisconsin","2.27","Death","160"
"Hepatitis C","2012","Area","Wisconsin","1.82","Death","134"
"Hepatitis C","2013","Area","Wisconsin","2.31","Death","175"
"Hepatitis C","2014","Area","Wisconsin","2.7","Death","205"
"Hepatitis C","2015","Area","Wisconsin","2.78","Death","208"
"Hepatitis C","2016","Area","Wisconsin","2.7","Death","214"
"Hepatitis C","2017","Area","Wisconsin","1.82","Death","145"
"Hepatitis C","2018","Area","Wisconsin","1.9","Death","151"
"Hepatitis C","2019","Area","Wisconsin","1.72","Death","141"
"Hepatitis C","2020","Area","Wisconsin","2.49","Death","202"
"Hepatitis C","2021","Area","Wisconsin","1.96","Death","163"
"Hepatitis C","2022","Area","Wisconsin","1.73","Death","141"
"Hepatitis C","2023","Area","Wisconsin","1.38","Death","124"
"Hepatitis C","2011","Area","Wyoming","3.45","Death","26"
"Hepatitis C","2012","Area","Wyoming","4.47","Death","32"
"Hepatitis C","2013","Area","Wyoming","3.87","Death","28"
"Hepatitis C","2014","Area","Wyoming","4.77","Death","36"
"Hepatitis C","2015","Area","Wyoming","3.95","Death","30"
"Hepatitis C","2016","Area","Wyoming","4.89","Death","38"
"Hepatitis C","2017","Area","Wyoming","5.5","Death","41"
"Hepatitis C","2018","Area","Wyoming","5.84","Death","42"
"Hepatitis C","2019","Area","Wyoming","5.33","Death","42"
"Hepatitis C","2020","Area","Wyoming","6.31","Death","53"
"Hepatitis C","2021","Area","Wyoming","4.12","Death","32"
"Hepatitis C","2022","Area","Wyoming","4.84","Death","37"
"Hepatitis C","2023","Area","Wyoming","3.57","Death","31"
"Hepatitis A","2018","Sex","Female","0.02","Death","56"
"Hepatitis A","2019","Sex","Female","0.04","Death","66"
"Hepatitis A","2020","Sex","Female","0.01","Death","59"
"Hepatitis A","2021","Sex","Female","0.02","Death","46"
"Hepatitis A","2022","Sex","Female","0.02","Death","49"
"Hepatitis A","2023","Sex","Female","0.01","Death","36"
"Hepatitis A","2018","Sex","Male","0.07","Death","115"
"Hepatitis A","2019","Sex","Male","0.09","Death","159"
"Hepatitis A","2020","Sex","Male","0.06","Death","120"
"Hepatitis A","2021","Sex","Male","0.05","Death","89"
"Hepatitis A","2022","Sex","Male","0.03","Death","69"
"Hepatitis A","2023","Sex","Male","0.02","Death","49"
"Hepatitis A","2011","Sex","Female","0.01","Death","32"
"Hepatitis A","2012","Sex","Female","0.01","Death","31"
"Hepatitis A","2013","Sex","Female","0.01","Death","30"
"Hepatitis A","2014","Sex","Female","0.01","Death","34"
"Hepatitis A","2015","Sex","Female","0.01","Death","29"
"Hepatitis A","2016","Sex","Female","0.01","Death","32"
"Hepatitis A","2017","Sex","Female","0","Death","28"
"Hepatitis A","2011","Sex","Male","0.02","Death","37"
"Hepatitis A","2012","Sex","Male","0.02","Death","46"
"Hepatitis A","2013","Sex","Male","0.03","Death","50"
"Hepatitis A","2014","Sex","Male","0.02","Death","42"
"Hepatitis A","2015","Sex","Male","0.02","Death","38"
"Hepatitis A","2016","Sex","Male","0.01","Death","38"
"Hepatitis A","2017","Sex","Male","0.03","Death","63"
"Hepatitis B","2011","Sex","Female","0.27","Death","482"
"Hepatitis B","2011","Sex","Male","0.77","Death","1313"
"Hepatitis B","2012","Sex","Female","0.25","Death","497"
"Hepatitis B","2012","Sex","Male","0.74","Death","1264"
"Hepatitis B","2013","Sex","Female","0.26","Death","493"
"Hepatitis B","2013","Sex","Male","0.79","Death","1373"
"Hepatitis B","2014","Sex","Female","0.27","Death","536"
"Hepatitis B","2014","Sex","Male","0.74","Death","1301"
"Hepatitis B","2015","Sex","Female","0.21","Death","437"
"Hepatitis B","2015","Sex","Male","0.7","Death","1270"
"Hepatitis B","2016","Sex","Female","0.22","Death","459"
"Hepatitis B","2016","Sex","Male","0.67","Death","1231"
"Hepatitis B","2017","Sex","Female","0.23","Death","452"
"Hepatitis B","2017","Sex","Male","0.7","Death","1275"
"Hepatitis B","2023","Sex","Male","0.65","Death","1270"
"Hepatitis B","2023","Sex","Female","0.23","Death","497"
"Hepatitis B","2018","Sex","Male","0.65","Death","1191"
"Hepatitis B","2018","Sex","Female","0.22","Death","458"
"Hepatitis B","2019","Sex","Male","0.66","Death","1248"
"Hepatitis B","2019","Sex","Female","0.21","Death","414"
"Hepatitis B","2020","Sex","Male","0.66","Death","1278"
"Hepatitis B","2020","Sex","Female","0.22","Death","474"
"Hepatitis B","2021","Sex","Male","0.65","Death","1260"
"Hepatitis B","2021","Sex","Female","0.22","Death","488"
"Hepatitis B","2022","Sex","Male","0.66","Death","1283"
"Hepatitis B","2022","Sex","Female","0.22","Death","514"
"Hepatitis C","2011","Sex","Female","2.68","Death","5067"
"Hepatitis C","2011","Sex","Male","7.08","Death","12621"
"Hepatitis C","2012","Sex","Female","2.78","Death","5339"
"Hepatitis C","2012","Sex","Male","7.29","Death","13261"
"Hepatitis C","2013","Sex","Female","2.86","Death","5614"
"Hepatitis C","2013","Sex","Male","7.37","Death","13705"
"Hepatitis C","2014","Sex","Female","2.82","Death","5651"
"Hepatitis C","2014","Sex","Male","7.38","Death","13962"
"Hepatitis C","2015","Sex","Female","2.71","Death","5523"
"Hepatitis C","2015","Sex","Male","7.27","Death","14043"
"Hepatitis C","2016","Sex","Female","2.54","Death","5278"
"Hepatitis C","2016","Sex","Male","6.48","Death","12815"
"Hepatitis C","2017","Sex","Female","2.3199999999999998","Death","4966"
"Hepatitis C","2017","Sex","Male","6.12","Death","12287"
"Hepatitis C","2023","Sex","Male","3.65","Death","7908"
"Hepatitis C","2023","Sex","Female","1.43","Death","3282"
"Hepatitis C","2018","Sex","Male","5.53","Death","11242"
"Hepatitis C","2018","Sex","Female","2.09","Death","4471"
"Hepatitis C","2019","Sex","Male","4.96","Death","10229"
"Hepatitis C","2019","Sex","Female","1.83","Death","4013"
"Hepatitis C","2020","Sex","Male","5.07","Death","10551"
"Hepatitis C","2020","Sex","Female","1.94","Death","4312"
"Hepatitis C","2021","Sex","Male","4.61","Death","9801"
"Hepatitis C","2021","Sex","Female","1.85","Death","4094"
"Hepatitis C","2022","Sex","Male","4.20","Death","8968"
"Hepatitis C","2022","Sex","Female","1.68","Death","3749"
"Hepatitis A","2011","AgeGroups","45–64","0.03","Death","27"
"Hepatitis A","2011","AgeGroups","65+","0.1","Death","41"
"Hepatitis A","2011","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2012","AgeGroups","45–64","0.04","Death","35"
"Hepatitis A","2012","AgeGroups","65+","7.0000000000000007E-2","Death","27"
"Hepatitis A","2012","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2013","AgeGroups","45–64","0.05","Death","43"
"Hepatitis A","2013","AgeGroups","65+","0.08","Death","19"
"Hepatitis A","2013","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2014","AgeGroups","45–64","7.0000000000000007E-2","Death","28"
"Hepatitis A","2014","AgeGroups","65+","7.0000000000000007E-2","Death","30"
"Hepatitis A","2014","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2015","AgeGroups","45–64","0.05","Death","19"
"Hepatitis A","2015","AgeGroups","65+","0.08","Death","28"
"Hepatitis A","2015","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2016","AgeGroups","45–64","0.04","Death","33"
"Hepatitis A","2016","AgeGroups","65+","0.06","Death","24"
"Hepatitis A","2016","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2017","AgeGroups","45–64","0.04","Death","35"
"Hepatitis A","2017","AgeGroups","65+","0.09","Death","40"
"Hepatitis A","2017","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2023","AgeGroups","0–44","UR","Death","13"
"Hepatitis A","2023","AgeGroups","45–64","UR","Death","18"
"Hepatitis A","2023","AgeGroups","65+","0.08","Death","46"
"Hepatitis A","2018","AgeGroups","0–44","0.02","Death","33"
"Hepatitis A","2018","AgeGroups","45–64","0.09","Death","72"
"Hepatitis A","2018","AgeGroups","65+","0.13","Death","66"
"Hepatitis A","2019","AgeGroups","0–44","0.01","Death","24"
"Hepatitis A","2019","AgeGroups","45–64","0.14","Death","118"
"Hepatitis A","2019","AgeGroups","65+","0.15","Death","83"
"Hepatitis A","2020","AgeGroups","0–44","UR","Death","19"
"Hepatitis A","2020","AgeGroups","45–64","0.09","Death","72"
"Hepatitis A","2020","AgeGroups","65+","0.16","Death","88"
"Hepatitis A","2021","AgeGroups","0–44","UR","Death","12"
"Hepatitis A","2021","AgeGroups","45–64","0.06","Death","52"
"Hepatitis A","2021","AgeGroups","65+","0.13","Death","71"
"Hepatitis A","2022","AgeGroups","0–44","UR","Death","S"
"Hepatitis A","2022","AgeGroups","45–64","0.04","Death","30"
"Hepatitis A","2022","AgeGroups","65+","0.15","Death","83"
"Hepatitis B","2011","AgeGroups","0–34","0.03","Death","41"
"Hepatitis B","2011","AgeGroups","35–44","0.35","Death","142"
"Hepatitis B","2011","AgeGroups","45–54","0.94","Death","420"
"Hepatitis B","2011","AgeGroups","55–64","1.69","Death","642"
"Hepatitis B","2011","AgeGroups","65–74","1.26","Death","283"
"Hepatitis B","2011","AgeGroups","75+","1.4117719466955099","Death","267"
"Hepatitis B","2012","AgeGroups","0–34","0.03","Death","37"
"Hepatitis B","2012","AgeGroups","35–44","0.3","Death","121"
"Hepatitis B","2012","AgeGroups","45–54","0.96","Death","424"
"Hepatitis B","2012","AgeGroups","55–64","1.65","Death","638"
"Hepatitis B","2012","AgeGroups","65–74","1.3","Death","313"
"Hepatitis B","2012","AgeGroups","75+","1.1899813590463948","Death","228"
"Hepatitis B","2013","AgeGroups","0–34","0.03","Death","39"
"Hepatitis B","2013","AgeGroups","35–44","0.36","Death","146"
"Hepatitis B","2013","AgeGroups","45–54","0.89","Death","388"
"Hepatitis B","2013","AgeGroups","55–64","1.78","Death","701"
"Hepatitis B","2013","AgeGroups","65–74","1.36","Death","342"
"Hepatitis B","2013","AgeGroups","75+","1.2828862765447131","Death","250"
"Hepatitis B","2014","AgeGroups","0–34","0.02","Death","35"
"Hepatitis B","2014","AgeGroups","35–44","0.31","Death","126"
"Hepatitis B","2014","AgeGroups","45–54","0.88","Death","384"
"Hepatitis B","2014","AgeGroups","55–64","1.7","Death","682"
"Hepatitis B","2014","AgeGroups","65–74","1.35","Death","356"
"Hepatitis B","2014","AgeGroups","75+","1.2799244703468458","Death","254"
"Hepatitis B","2015","AgeGroups","0–34","0.02","Death","30"
"Hepatitis B","2015","AgeGroups","35–44","0.28999999999999998","Death","118"
"Hepatitis B","2015","AgeGroups","45–54","0.76","Death","330"
"Hepatitis B","2015","AgeGroups","55–64","1.49","Death","610"
"Hepatitis B","2015","AgeGroups","65–74","1.39","Death","382"
"Hepatitis B","2015","AgeGroups","75+","1.1677193871353444","Death","236"
"Hepatitis B","2016","AgeGroups","0–34","0.03","Death","39"
"Hepatitis B","2016","AgeGroups","35–44","0.28999999999999998","Death","116"
"Hepatitis B","2016","AgeGroups","45–54","0.76","Death","324"
"Hepatitis B","2016","AgeGroups","55–64","1.39","Death","576"
"Hepatitis B","2016","AgeGroups","65–74","1.34","Death","383"
"Hepatitis B","2016","AgeGroups","75+","1.2224781718518094","Death","252"
"Hepatitis B","2017","AgeGroups","0–34","0.02","Death","29"
"Hepatitis B","2017","AgeGroups","35–44","0.26","Death","106"
"Hepatitis B","2017","AgeGroups","45–54","0.76","Death","323"
"Hepatitis B","2017","AgeGroups","55–64","1.3","Death","548"
"Hepatitis B","2017","AgeGroups","65–74","1.4","Death","417"
"Hepatitis B","2017","AgeGroups","75+","1.4309169585052499","Death","303"
"Hepatitis B","2023","AgeGroups","0–34","0.02","Death","32"
"Hepatitis B","2023","AgeGroups","35–44","0.28999999999999998","Death","127"
"Hepatitis B","2023","AgeGroups","45–54","0.61","Death","247"
"Hepatitis B","2023","AgeGroups","55–64","1.1200000000000001","Death","470"
"Hepatitis B","2023","AgeGroups","65–74","1.53","Death","529"
"Hepatitis B","2023","AgeGroups","75+","1.47","Death","362"
"Hepatitis B","2018","AgeGroups","0–34","0.02","Death","32"
"Hepatitis B","2018","AgeGroups","35–44","0.30","Death","122"
"Hepatitis B","2018","AgeGroups","45–54","0.68","Death","283"
"Hepatitis B","2018","AgeGroups","55–64","1.23","Death","520"
"Hepatitis B","2018","AgeGroups","65–74","1.38","Death","422"
"Hepatitis B","2018","AgeGroups","75+","1.23","Death","270"
"Hepatitis B","2019","AgeGroups","0–34","0.03","Death","45"
"Hepatitis B","2019","AgeGroups","35–44","0.26","Death","110"
"Hepatitis B","2019","AgeGroups","45–54","0.62","Death","255"
"Hepatitis B","2019","AgeGroups","55–64","1.18","Death","502"
"Hepatitis B","2019","AgeGroups","65–74","1.54","Death","484"
"Hepatitis B","2019","AgeGroups","75+","1.18","Death","266"
"Hepatitis B","2020","AgeGroups","0–34","0.02","Death","36"
"Hepatitis B","2020","AgeGroups","35–44","0.26","Death","109"
"Hepatitis B","2020","AgeGroups","45–54","0.67","Death","269"
"Hepatitis B","2020","AgeGroups","55–64","1.14","Death","483"
"Hepatitis B","2020","AgeGroups","65–74","1.52","Death","495"
"Hepatitis B","2020","AgeGroups","75+","1.56","Death","360"
"Hepatitis B","2021","AgeGroups","0–34","0.02","Death","30"
"Hepatitis B","2021","AgeGroups","35–44","0.28","Death","123"
"Hepatitis B","2021","AgeGroups","45–54","0.65","Death","265"
"Hepatitis B","2021","AgeGroups","55–64","1.14","Death","486"
"Hepatitis B","2021","AgeGroups","65–74","1.52","Death","513"
"Hepatitis B","2021","AgeGroups","75+","1.49","Death","331"
"Hepatitis B","2022","AgeGroups","0–34","0.02","Death","32"
"Hepatitis B","2022","AgeGroups","35–44","0.22","Death","97"
"Hepatitis B","2022","AgeGroups","45–54","0.63","Death","256"
"Hepatitis B","2022","AgeGroups","55–64","1.18","Death","503"
"Hepatitis B","2022","AgeGroups","65–74","1.59","Death","536"
"Hepatitis B","2022","AgeGroups","75+","1.68","Death","373"
"Hepatitis C","2011","AgeGroups","0–34","0.09","Death","128"
"Hepatitis C","2011","AgeGroups","35–44","1.71","Death","693"
"Hepatitis C","2011","AgeGroups","45–54","11.32","Death","5061"
"Hepatitis C","2011","AgeGroups","55–64","21.86","Death","8320"
"Hepatitis C","2011","AgeGroups","65–74","9.4700000000000006","Death","2130"
"Hepatitis C","2011","AgeGroups","75+","7.16","Death","1355"
"Hepatitis C","2012","AgeGroups","0–34","0.11","Death","156"
"Hepatitis C","2012","AgeGroups","35–44","1.53","Death","619"
"Hepatitis C","2012","AgeGroups","45–54","10.7","Death","4737"
"Hepatitis C","2012","AgeGroups","55–64","23.87","Death","9211"
"Hepatitis C","2012","AgeGroups","65–74","10.46","Death","2510"
"Hepatitis C","2012","AgeGroups","75+","7.13","Death","1366"
"Hepatitis C","2013","AgeGroups","0–34","0.08","Death","121"
"Hepatitis C","2013","AgeGroups","35–44","1.41","Death","571"
"Hepatitis C","2013","AgeGroups","45–54","9.89","Death","4327"
"Hepatitis C","2013","AgeGroups","55–64","25.13","Death","9879"
"Hepatitis C","2013","AgeGroups","65–74","11.88","Death","2997"
"Hepatitis C","2013","AgeGroups","75+","7.3","Death","1423"
"Hepatitis C","2014","AgeGroups","0–34","0.11","Death","162"
"Hepatitis C","2014","AgeGroups","35–44","1.36","Death","549"
"Hepatitis C","2014","AgeGroups","45–54","9.4499999999999993","Death","4108"
"Hepatitis C","2014","AgeGroups","55–64","24.89","Death","9976"
"Hepatitis C","2014","AgeGroups","65–74","12.81","Death","3382"
"Hepatitis C","2014","AgeGroups","75+","7.21","Death","1431"
"Hepatitis C","2015","AgeGroups","0–34","0.13","Death","196"
"Hepatitis C","2015","AgeGroups","35–44","1.46","Death","592"
"Hepatitis C","2015","AgeGroups","45–54","8.4700000000000006","Death","3659"
"Hepatitis C","2015","AgeGroups","55–64","23.68","Death","9678"
"Hepatitis C","2015","AgeGroups","65–74","14.55","Death","4009"
"Hepatitis C","2015","AgeGroups","75+","7.08","Death","1431"
"Hepatitis C","2016","AgeGroups","0–34","0.11","Death","164"
"Hepatitis C","2016","AgeGroups","35–44","1.31","Death","532"
"Hepatitis C","2016","AgeGroups","45–54","7.07","Death","3026"
"Hepatitis C","2016","AgeGroups","55–64","21.73","Death","9011"
"Hepatitis C","2016","AgeGroups","65–74","14.22","Death","4071"
"Hepatitis C","2016","AgeGroups","75+","6.25","Death","1288"
"Hepatitis C","2017","AgeGroups","0–34","0.12","Death","180"
"Hepatitis C","2017","AgeGroups","35–44","1.24","Death","507"
"Hepatitis C","2017","AgeGroups","45–54","6.03","Death","2556"
"Hepatitis C","2017","AgeGroups","55–64","19.7","Death","8275"
"Hepatitis C","2017","AgeGroups","65–74","14.81","Death","4397"
"Hepatitis C","2017","AgeGroups","75+","6.28","Death","1329"
"Hepatitis C","2023","AgeGroups","0–34","0.11","Death","158"
